Foursquare Name,Foursquare Popularity,Foursquare Price,Matched Name,Yelp Name,Yelp Price,Search,Category,Rounded Latitude,Rounded Longitude,Rating,Free Bikes
HSL V1701 Raappavuorenreuna,0.902567572379901,Not Listed,,,,19043,Bus Stop,60.274,24.84,0.0,0.0
HSL V1815 Mätäoja,0.8145009080873188,Not Listed,,,,19043,Bus Stop,60.274,24.872,0.0,0.0
Fin Turk Line Ltd Oy,0.0,Not Listed,,,,13032,"Cafe, Coffee, And Tea House",60.274,24.959,0.0,0.0
,,,,,,,,60.274,24.989,2.5561569451742865,9.0
Tapulikaupungin Koirapuisto,0.9775960170697012,Not Listed,,,,16033,Dog Park,60.274,25.017,0.0,0.0
Ravintola Domino,0.0,Not Listed,Ravintola Fino,,,13003,Bar,60.274,25.034,0.0,0.0
Helsingin kaupunginkirjasto Tapulikaupungin kirjasto,0.9802712401396612,Not Listed,,,,12080,Library,60.274,25.034,7.0,0.0
Hammaslääkäri Eero Tiira,0.0,Not Listed,,,,15007,Dentist,60.274,25.034,0.0,0.0
,,,,Puistolan Pizzapalvelu,Not Listed,pizza,Pizza,60.274,25.045,8.0,0.0
Villa Severino,0.9873432044484676,Affordable,,,,13236,Italian Restaurant,60.274,25.078,0.0,0.0
HSL V1443 Rystypolku,0.061571881343257,Not Listed,,,,19043,Bus Stop,60.275,24.816,0.0,0.0
M-C Avanos Oy,0.0,Not Listed,,,,13065,Restaurant,60.275,24.838,0.0,0.0
HSL V1703 Laajametsänkuja,0.3920444428617214,Not Listed,,,,19043,Bus Stop,60.275,24.842,0.0,0.0
HSL V1702 Laajametsänkuja,0.9416331327231936,Not Listed,,,,19043,Bus Stop,60.275,24.843,0.0,0.0
,,,,,,,,60.275,24.857,2.5561569451742865,0.0
,,,,Wanha Pehtoori,Not Listed,bbq,Barbeque,60.275,24.954,6.0,0.0
Ruoka- ja miljöökahvila Wanha Pehtoori,0.9911661062976852,Affordable,,,,13065,Restaurant,60.275,24.954,8.6,0.0
Grillimesta,0.9335720289667658,Affordable,,,,13026,Bbq Joint,60.275,24.954,0.0,0.0
Suomi Palvelimet Tmi,0.0,Not Listed,,,,15007,Dentist,60.275,24.967,0.0,0.0
Ravintola Rubiini,0.9369504073451442,Most Affordable,Ravintola Raviini,,,13010,Dive Bar,60.275,24.99,5.4,0.0
Silta pub,0.8170503038924092,Most Affordable,,,,13018,Pub,60.275,24.99,0.0,0.0
Pizzeria Abone,0.9191856330014224,Most Affordable,,,,13032,"Cafe, Coffee, And Tea House",60.275,24.99,0.0,0.0
HSL 3282 Siltamäen ostoskeskus,0.2794355360144834,Not Listed,,,,19043,Bus Stop,60.275,24.991,0.0,0.0
HSL 3283 Siltamäen Ostoskeskus,0.9229277124013966,Not Listed,,,,19043,Bus Stop,60.275,24.991,0.0,0.0
,,,,A-Hana,Not Listed,bars,Bars,60.275,25.031,6.0,0.0
Ravintola A-Hana,0.9216103064787275,Affordable,Ravintola Han,,,13003,Bar,60.275,25.031,0.0,0.0
,,,,Pitopalvelu Pilke,Not Listed,food,Food,60.275,25.032,2.0,0.0
Bar Tapulin Piano,0.9566064270011638,Not Listed,Bar Tapulin Piano,Bar Tapulin Piano,Not Listed,13017,Piano Bar,60.275,25.034,8.0,10.0
,,,,Evin Pizzeria,Not Listed,restaurants,Restaurants,60.275,25.034,6.6,10.0
Tapulin Mestari,0.9660141600931076,Affordable,,,,13015,Karaoke Bar,60.275,25.034,0.0,10.0
Park Pub,0.8861615802405276,Most Affordable,Paris Pub,,,13006,Beer Bar,60.275,25.045,0.0,0.0
Puistolan Pizzapalvelu,0.6952912841070735,Most Affordable,Puistolan Pizzapalvelu,,,13032,"Cafe, Coffee, And Tea House",60.275,25.045,0.0,0.0
,,,,Pelimanni,Not Listed,restaurants,Restaurants,60.275,25.046,8.0,0.0
Ravintola Pelimanni,0.9687702056123108,Not Listed,,,,13065,Restaurant,60.275,25.046,0.0,0.0
Espresso House,0.9755350592927602,Most Affordable,,,,13034,Café,60.275,25.081,0.0,0.0
Wok Wok,0.3932908372208967,Affordable,,,,13072,Asian Restaurant,60.275,25.081,0.0,0.0
Pizza Hut,0.9873580000712224,Most Affordable,Pizza Hut,,,13064,Pizzeria,60.275,25.082,0.0,0.0
Bravo Mama,0.2789430575834194,Not Listed,,,,13065,Restaurant,60.275,25.082,0.0,0.0
HSL V1713 Raappavuorenkuja,0.7630426266870837,Not Listed,,,,19043,Bus Stop,60.276,24.836,0.0,0.0
,,,,,,,,60.276,24.846,2.5561569451742865,5.0
HSL V1705 Martinkeskus,0.9073038709447668,Not Listed,,,,19043,Bus Stop,60.276,24.848,0.0,0.0
HSL Martinlaakson bussiterminaali,0.9923079662405184,Not Listed,,,,19042,Bus Station,60.276,24.851,0.0,0.0
HSL Bussi 571,0.9304511947580214,Not Listed,,,,19043,Bus Stop,60.276,24.856,0.0,0.0
Hsl V1707 Louhelantie,0.3521954346355185,Not Listed,,,,19043,Bus Stop,60.276,24.858,0.0,0.0
Polku Vantaanjoen rannalla,0.9375242467347732,Not Listed,,,,16019,Hiking Trail,60.276,24.952,0.0,0.0
HSL V5001 Tammistontie,0.1576866920693707,Not Listed,,,,19043,Bus Stop,60.276,24.97,0.0,4.0
Burgerville,0.9515330650617856,Most Affordable,,,,13145,Fast Food Restaurant,60.276,24.97,0.0,4.0
Café Richie's,0.2194366297496527,Most Affordable,,,,13039,Deli,60.276,24.975,0.0,0.0
Pururata,0.9839729083150136,Not Listed,,,,16019,Hiking Trail,60.276,25.017,0.0,0.0
,,,,,,,,60.276,25.028,2.5561569451742865,7.0
Pizza Taikurit,0.9682529419371524,Most Affordable,Pizza Taikurit,Pizza Taikurit,Most Affordable,13064,Pizzeria,60.276,25.035,10.0,0.0
Helsingin kaupunki Puistolan hammashoitola,0.9202039958618906,Not Listed,,,,15007,Dentist,60.276,25.035,0.0,0.0
HSL 3343 Maatullinaukio,0.643694232510022,Not Listed,,,,19043,Bus Stop,60.276,25.036,0.0,0.0
HSL 3428 Terrintie,0.2124013966119229,Not Listed,,,,19043,Bus Stop,60.276,25.041,0.0,0.0
HSL 3427 Terrintie,0.6769688348635717,Not Listed,,,,19043,Bus Stop,60.276,25.042,0.0,0.0
HSL V2001 Vihdintie,0.3020833333333333,Not Listed,,,,19043,Bus Stop,60.277,24.804,0.0,0.0
Hsl V2002,0.96875,Not Listed,,,,19043,Bus Stop,60.277,24.804,0.0,0.0
HSL V1450 Tiilipojanlenkki,0.4073928991132794,Not Listed,,,,19043,Bus Stop,60.277,24.809,0.0,0.0
Cafe Petikko,0.9465830988924896,Most Affordable,,,,13034,Café,60.277,24.811,0.0,0.0
HSL V1436 Riihimiehentie,0.6384031907695595,Not Listed,,,,19043,Bus Stop,60.277,24.815,0.0,0.0
HSL V1421 Variston teoll.al,0.1397742245646522,Not Listed,,,,19043,Bus Stop,60.277,24.82,0.0,0.0
HSL V1712 Raappavuorenkuja,0.9268900680175208,Not Listed,,,,19043,Bus Stop,60.277,24.836,0.0,0.0
Jack’s Pub Wanda,0.287596595562836,Most Affordable,,,,13018,Pub,60.277,24.848,0.0,0.0
Gamer Deli,0.8954809301663046,Most Affordable,,,,13039,Deli,60.277,24.848,0.0,0.0
HSL V1704 Martinkeskus,0.938463729924148,Not Listed,,,,19043,Bus Stop,60.277,24.85,0.0,0.0
Ravintola Pub Hana,0.8875396175349881,Most Affordable,Ravintola Han,,,13018,Pub,60.277,24.851,0.0,0.0
Ravintola Kohinoor,0.087532495281507,Affordable,Ravintola Fino,,,13015,Karaoke Bar,60.277,24.852,0.0,0.0
Martinlaakson Kirjasto,0.9616822762722124,Not Listed,,,,12080,Library,60.277,24.852,6.9,0.0
,,,,,,,,60.277,24.853,2.5561569451742865,4.0
HSL V1748 Martinlaakson as l.9,0.5699583348171361,Not Listed,,,,19043,Bus Stop,60.277,24.854,0.0,0.0
HSL V1747 Martinlaakson as. laituri 18,0.9362558313450376,Not Listed,,,,19043,Bus Stop,60.277,24.854,0.0,0.0
MartiNPizza & Kebab,0.4329261778426694,Most Affordable,,,,13145,Fast Food Restaurant,60.277,24.854,0.0,0.0
Kivimäen Kebab & Pizza,0.97460916634023,Most Affordable,,,,13032,"Cafe, Coffee, And Tea House",60.277,24.859,0.0,0.0
V1709 pysäkki,0.6024714219579075,Not Listed,,,,19043,Bus Stop,60.277,24.864,0.0,0.0
HSL V1816 Martinlaakso,0.6994409031017413,Not Listed,,,,19043,Bus Stop,60.277,24.87,0.0,0.0
HSL V1831 Hämeenlinnanväylä,0.6039314839215127,Not Listed,,,,19043,Bus Stop,60.277,24.87,0.0,0.0
Oikomishoidon erikoishammaslääkäri Kaarina Mikkola,0.0,Not Listed,,,,15007,Dentist,60.277,24.871,0.0,0.0
Polku Ruutinkoskelle,0.4999272597956808,Not Listed,,,,16019,Hiking Trail,60.277,24.943,0.0,0.0
HSL 3284 Siltamäki,0.9485080175869648,Not Listed,,,,19043,Bus Stop,60.277,24.99,0.0,0.0
HSL 3285 Siltamäki,0.9201070089227984,Not Listed,,,,19043,Bus Stop,60.277,24.991,0.0,0.0
Rodekot Oy,0.0,Not Listed,,,,11020,Business And Strategy Consulting Office,60.277,24.998,0.0,0.0
HSL 3344 Hatuntekijänkuja,0.8778611147032199,Not Listed,,,,19043,Bus Stop,60.277,25.034,0.0,0.0
HSL 3345 Hatuntekijänkuja,0.9102789990947886,Not Listed,,,,19043,Bus Stop,60.277,25.035,0.0,0.0
IKEA Bistro,0.9771375663259856,Most Affordable,,,,13058,Hot Dog Joint,60.277,25.084,7.3,0.0
Ikea,0.9965457070617144,Most Affordable,,,,13034,Café,60.277,25.084,5.4,0.0
HSL V1452 Tiilipojanlenkki,0.7961611053737402,Not Listed,,,,19043,Bus Stop,60.278,24.81,0.0,0.0
HSL V1429 Bölenpolku,0.1582208610804458,Not Listed,,,,19043,Bus Stop,60.278,24.815,0.0,0.0
Ravintola Angelina,0.7437413197535699,Not Listed,Ravintola Ogeli,,,13065,Restaurant,60.278,24.819,0.0,0.0
Sushiravintola Anlii,0.9905274028702684,Affordable,,,,13276,Sushi Restaurant,60.278,24.819,0.0,0.0
La Maria,0.92340016381183,Not Listed,,,,13065,Restaurant,60.278,24.819,0.0,0.0
,,,,Sushi Anlii,Not Listed,buffets,Buffets,60.278,24.821,10.0,0.0
Café Viisari,0.9932694704604536,Not Listed,,,,13034,Café,60.278,24.821,0.0,0.0
HSL V1420 Fur center,0.7963035504433603,Not Listed,,,,19043,Bus Stop,60.278,24.822,0.0,7.0
HSL V1706 Martinlaakson as. laituri 1,0.8877888964068232,Not Listed,,,,19043,Bus Stop,60.278,24.853,0.0,0.0
Martinlaakson grilli,0.9474377693102096,Most Affordable,,,,13145,Fast Food Restaurant,60.278,24.853,0.0,0.0
Fafa's,0.6418930949752502,Most Affordable,Fafa's,,,13144,Falafel Restaurant,60.278,24.854,0.0,0.0
Subway,0.9773512339304156,Most Affordable,Subway,,,13039,Deli,60.278,24.854,7.4,0.0
HSL V1745 Martinlaakson as l.6,0.2179765677860475,Not Listed,,,,19043,Bus Stop,60.278,24.854,0.0,0.0
Martinlaakson Lääkäriasema,0.6028987571667676,Not Listed,,,,15007,Dentist,60.278,24.854,0.0,0.0
Tsuki,0.9672732452547989,Affordable,,,,13276,Sushi Restaurant,60.278,24.854,0.0,0.0
Ravintola West Side Story,0.697517894661871,Most Affordable,,,,13022,Sports Bar,60.278,24.854,0.0,0.0
Kotipizza Martinlaakso,0.881485702076137,Most Affordable,,,,13064,Pizzeria,60.278,24.854,0.0,0.0
Hesburger Vantaa Martinlaakso,0.9729354367721949,Affordable,,,,13145,Fast Food Restaurant,60.278,24.867,5.2,7.0
,,,,Hesburger,Not Listed,"burgers, hotdogs","Burgers, Fast Food",60.278,24.868,8.0,0.0
HSL V1817 Martinlaakso,0.1200811936896834,Not Listed,,,,19043,Bus Stop,60.278,24.868,0.0,0.0
HSL V1824 Vantaanlaaksontie,0.7038210889925572,Not Listed,,,,19043,Bus Stop,60.278,24.871,0.0,0.0
Hyvinvointistudio Puro,0.8761084006979808,Not Listed,,,,18028,Yoga Studio,60.278,24.876,0.0,0.0
HSL V5002 Tammistontie,0.6576332751682632,Not Listed,,,,19043,Bus Stop,60.278,24.971,0.0,0.0
,,,,Long City,Not Listed,chinese,Chinese,60.278,24.972,6.0,0.0
Ravintola Long City,0.9501798369003952,Most Affordable,Ravintola Long River,,,13099,Chinese Restaurant,60.278,24.972,4.8,0.0
Ravintola Tammisto,0.1878138242940066,Not Listed,Ravintola Saaristo,,,13030,Buffet,60.278,24.972,0.0,0.0
Ravintola Tammisto,0.962893059363983,Not Listed,Ravintola Saaristo,,,13065,Restaurant,60.278,24.973,0.0,0.0
HSL 3286 Kiertotähdenkuja,0.089227983964826,Not Listed,,,,19043,Bus Stop,60.278,24.994,0.0,0.0
HSL 3293 Vaskipellontie,0.7011832406569248,Not Listed,,,,19043,Bus Stop,60.278,25.007,0.0,0.0
HSL 3360 Henrik Forsiuksen tie,0.0614573904047588,Not Listed,,,,19043,Bus Stop,60.278,25.022,0.0,0.0
HSL V6413 Kuusikkotie,0.979487909974716,Not Listed,,,,19043,Bus Stop,60.278,25.079,0.0,0.0
HSL V1438 Klinkkerikaari,0.7771802998468715,Not Listed,,,,19043,Bus Stop,60.279,24.815,0.0,0.0
HSL V1437 Klinkkerikaari,0.927566682098216,Not Listed,,,,19043,Bus Stop,60.279,24.815,0.0,0.0
HSL V1422 Fur Center,0.0560165236280759,Not Listed,,,,19043,Bus Stop,60.279,24.823,0.0,0.0
,,,,,,,,60.279,24.84,2.5561569451742865,5.0
Martin Pizza,0.4379473665467754,Most Affordable,,,,13064,Pizzeria,60.279,24.853,0.0,0.0
,,,,,,,,60.279,24.861,2.5561569451742865,3.0
HSL V1724 Kukinkuja,0.933228873615612,Not Listed,,,,19043,Bus Stop,60.279,24.865,0.0,0.0
Hsl V1823,0.9820163099604716,Not Listed,,,,19043,Bus Stop,60.279,24.873,0.0,0.0
Joogakoulu Vanai Oy,0.4389444820341155,Not Listed,,,,18028,Yoga Studio,60.279,24.873,0.0,0.0
HSL V5014 Tammistonkuja,0.1160215092055126,Not Listed,,,,19043,Bus Stop,60.279,24.97,0.0,0.0
Siltamäen Koirapuisto,0.3700536661062977,Not Listed,,,,16033,Dog Park,60.279,24.988,0.0,0.0
"HSL 3359, Henrik Forsiuksen tie",0.4973813526445105,Not Listed,,,,19043,Bus Stop,60.279,25.02,0.0,0.0
HSL V1454 Pärispruunpuisto,0.2848189167052455,Not Listed,,,,19043,Bus Stop,60.28,24.825,0.0,0.0
HSL V1722 Kivivuorenkuja,0.8829457640397422,Not Listed,,,,19043,Bus Stop,60.28,24.854,0.0,0.0
Kivimäen Hammashoitola,0.9546312453260212,Not Listed,,,,15007,Dentist,60.28,24.86,0.0,0.0
HSL V4031 Kuulakamari,0.3315408995406146,Not Listed,,,,19043,Bus Stop,60.28,24.909,0.0,0.0
HSL V4030 Kuulakamari,0.9529931270253909,Not Listed,,,,19043,Bus Stop,60.28,24.91,0.0,0.0
Kartanonkosken koirapelto,0.8241729384546891,Not Listed,,,,16033,Dog Park,60.28,24.954,0.0,0.0
,,,,,,,,60.28,24.956,2.5561569451742865,7.0
HSL V5133 Kavaljeerintie,0.6712367793169759,Not Listed,,,,19043,Bus Stop,60.28,24.959,0.0,0.0
HSL V5021 Voimakuja,0.6298564865923578,Not Listed,,,,19043,Bus Stop,60.28,24.972,0.0,0.0
Hsl H3290,0.9241885426095952,Not Listed,,,,19043,Bus Stop,60.28,25.004,0.0,0.0
HSL 3296 Sateenkaarentie,0.9104406439932756,Not Listed,,,,19043,Bus Stop,60.28,25.011,0.0,0.0
HSL 3295 Hannukselanpolku,0.0661612569507306,Not Listed,,,,19043,Bus Stop,60.28,25.011,0.0,0.0
Subway,0.98103097116255,Most Affordable,Subway,Subway,Not Listed,13039,Deli,60.28,25.012,6.0,0.0
Picantina,0.5098109041700795,Not Listed,,,,13065,Restaurant,60.281,24.811,0.0,0.0
Ravintola Sitrus,0.6281827570243225,Not Listed,Ravintola Bistro,,,13065,Restaurant,60.281,24.817,0.0,0.0
HSL V1439 Kaakelikaari,0.7363341761333286,Not Listed,,,,19043,Bus Stop,60.281,24.818,0.0,0.0
Lounastalo Sitrus,0.5777572023788327,Not Listed,,,,13065,Restaurant,60.281,24.818,0.0,0.0
HSL V1440 Kaakelikaari,0.5873366333107796,Not Listed,,,,19043,Bus Stop,60.281,24.819,0.0,0.0
HSL V1455 Pärispruunpuisto,0.3904419358284961,Not Listed,,,,19043,Bus Stop,60.281,24.827,0.0,0.0
HSL V1717 Laajavuorenkuja,0.4858801324739147,Not Listed,,,,19043,Bus Stop,60.281,24.845,0.0,0.0
Suomen Oikeushammaslääkäripalvelu,0.0,Not Listed,,,,15007,Dentist,60.281,24.848,0.0,0.0
HSL V1798 Laajavuorentie,0.9368612228909228,Not Listed,,,,19043,Bus Stop,60.281,24.854,0.0,0.0
HSL V1729 Metsikkötie,0.6116947402158043,Not Listed,,,,19043,Bus Stop,60.281,24.855,0.0,0.0
Metsälenkki,0.8965848794558599,Not Listed,,,,16033,Dog Park,60.281,24.904,0.0,0.0
Viaporin Deli Oy,0.0,Not Listed,,,,13065,Restaurant,60.281,24.905,0.0,0.0
Hsl V4017,0.4728107973362772,Not Listed,,,,19043,Bus Stop,60.281,24.923,0.0,0.0
HSL V4011 Isonmännyntie,0.482140949396389,Not Listed,,,,19043,Bus Stop,60.281,24.924,0.0,0.0
Kartanonkosken hammashoitola,0.9461913749510348,Not Listed,,,,15007,Dentist,60.281,24.959,0.0,0.0
HSL V5132 Mamsellintie,0.9494320002848902,Not Listed,,,,19043,Bus Stop,60.281,24.96,0.0,0.0
,,,,,,,,60.281,24.966,2.5561569451742865,9.0
Illenpuiston koira-aitaus,0.2556176774331398,Not Listed,Alppipuiston koira-aitaus,,,16033,Dog Park,60.281,24.967,0.0,0.0
Kotipizza,0.5474164025497668,Most Affordable,Kotipizza,,,13064,Pizzeria,60.281,24.972,0.0,0.0
Rolls,0.7569530999608276,Most Affordable,,,,13031,Burger Joint,60.281,24.972,0.0,0.0
Pizza Keisari,0.4193391956549851,Most Affordable,,,,13064,Pizzeria,60.281,25.008,0.0,0.0
,,,,,,,,60.281,25.011,2.5561569451742865,17.0
Ravintola Calabria,0.0226868615026509,Most Affordable,Ravintola Carelia,,,13064,Pizzeria,60.281,25.013,0.0,0.0
Lounas Ravintola Patel,0.8647484063957837,Most Affordable,,,,13049,Diner,60.282,24.823,0.0,0.0
HSL V1431 Matkatie,0.1414835654000925,Not Listed,,,,19043,Bus Stop,60.282,24.824,0.0,0.0
HSL V1425 Vehkalantie,0.5699939460845411,Not Listed,,,,19043,Bus Stop,60.282,24.824,0.0,0.0
HSL V1453 Martinkyläntie,0.4764431466115879,Not Listed,,,,19043,Bus Stop,60.282,24.835,0.0,0.0
HSL V1714 Martinkyläntie,0.5826715572807236,Not Listed,,,,19043,Bus Stop,60.282,24.837,0.0,0.0
HSL V1718 Raiviosuonmäki,0.1350379259997863,Not Listed,,,,19043,Bus Stop,60.282,24.848,0.0,5.0
HSL V1716 Laajavuorenkuja,0.5783982051921228,Not Listed,,,,19043,Bus Stop,60.282,24.849,0.0,0.0
HSL V1719 Raiviosuonmäki,0.6391154161176597,Not Listed,,,,19043,Bus Stop,60.282,24.849,0.0,0.0
HSL V1720 Laajavuorentie,0.9428795270823688,Not Listed,,,,19043,Bus Stop,60.282,24.852,0.0,0.0
Chili Ykkönen Oy,0.0,Not Listed,,,,13032,"Cafe, Coffee, And Tea House",60.282,24.857,0.0,0.0
Vip Dent Oy,0.0,Not Listed,,,,15007,Dentist,60.282,24.861,0.0,0.0
The Today Oy,0.0,Not Listed,,,,13065,Restaurant,60.282,24.872,0.0,0.0
,,,,,,,,60.282,24.875,2.5561569451742865,4.0
Näsällä,0.0265660054841351,Affordable,,,,13068,American Restaurant,60.282,24.9,0.0,0.0
HSL V4012 Isonmännyntie,0.6211673373455361,Not Listed,,,,19043,Bus Stop,60.282,24.924,0.0,0.0
V5131 Herttuankuja,0.3157294968127915,Not Listed,,,,19043,Bus Stop,60.282,24.96,0.0,0.0
Hsl V5109,0.8915636907517539,Not Listed,,,,19043,Bus Stop,60.282,24.973,0.0,0.0
,,,,,,,,60.282,24.974,2.5561569451742865,11.0
HSL V5150 Isopelto,0.4988782450767422,Not Listed,,,,19043,Bus Stop,60.282,24.977,0.0,0.0
Matsalen,0.0681955770805883,Most Affordable,,,,13049,Diner,60.282,24.981,0.0,0.0
HSL V6905 Helsinge skola,0.148819486485524,Not Listed,,,,19043,Bus Stop,60.282,24.982,0.0,0.0
Hsl 3298,0.1409624337255916,Not Listed,,,,19043,Bus Stop,60.282,25.012,0.0,0.0
Rayana,0.0,Not Listed,,,,13065,Restaurant,60.282,25.016,0.0,0.0
HSL 3350 Tikkuritie,0.2931753523858787,Not Listed,,,,19043,Bus Stop,60.282,25.028,0.0,0.0
MaToPeSuLa,0.0,Not Listed,,,,15007,Dentist,60.282,25.051,0.0,0.0
HSL V1731 Martinkyläntie,0.5193903351020263,Not Listed,,,,19043,Bus Stop,60.283,24.836,0.0,0.0
HSL V1736 Martinl. teoll.alue,0.9171325807485488,Not Listed,,,,19043,Bus Stop,60.283,24.841,0.0,0.0
HSL V1708 Laajakorvenkuja,0.9276735159004308,Not Listed,,,,19043,Bus Stop,60.283,24.842,0.0,0.0
EHL B. Häll Spec. tandl,0.0,Not Listed,,,,15007,Dentist,60.283,24.86,0.0,0.0
HSL V1826 Emännänkuja,0.9332644848830168,Not Listed,,,,19043,Bus Stop,60.283,24.872,0.0,7.0
HSL V1825 Emännänkuja,0.6291442612442577,Not Listed,,,,19043,Bus Stop,60.283,24.873,0.0,0.0
Ylästön Hammashoitola,0.5868736868345145,Not Listed,,,,15007,Dentist,60.283,24.909,0.0,0.0
HSL V5108 Valimotie,0.9340479327659272,Not Listed,,,,19043,Bus Stop,60.283,24.973,0.0,0.0
HSL V5107 Valimotie,0.6628325202093942,Not Listed,,,,19043,Bus Stop,60.283,24.975,0.0,0.0
Yes for food,0.7397884690716142,Not Listed,,,,13065,Restaurant,60.283,24.975,0.0,0.0
HSL V5024 Ylästön ramppi,0.7321320465795379,Not Listed,,,,19043,Bus Stop,60.283,24.978,0.0,0.0
HSL V6903 Hels.pit. kirkko,0.2227128663509134,Not Listed,,,,19043,Bus Stop,60.283,24.979,0.0,0.0
HSL V5148 Ylästön Ramppi,0.8967273245254799,Not Listed,,,,19043,Bus Stop,60.283,24.979,0.0,0.0
McDonald's,0.9956840812103968,Affordable,McDonald's,,,13145,Fast Food Restaurant,60.283,25.028,5.2,0.0
,,,,Ravintola Olivia,Not Listed,pizza,Pizza,60.284,24.817,6.0,0.0
Ravintola Olivia,0.0690502474983084,Not Listed,Ravintola Olivia,,,13030,Buffet,60.284,24.818,0.0,0.0
Hesburger,0.3750222570421281,Most Affordable,Hesburger,,,13145,Fast Food Restaurant,60.284,24.827,5.4,0.0
HSL V1448 Voimalantie,0.6111961824721341,Not Listed,,,,19043,Bus Stop,60.284,24.832,0.0,0.0
HSL V1449 Voimalantie,0.1444036893273031,Not Listed,,,,19043,Bus Stop,60.284,24.833,0.0,0.0
Martinlaakson koirapuisto,0.8581603219258573,Not Listed,Vallilanlaakson koirapuisto,,,16033,Dog Park,60.284,24.846,0.0,0.0
,,,,Night Pub,Not Listed,pubs,Pubs,60.284,24.872,8.0,0.0
Night Pub Vantaanlaakso,0.9091912681172324,Affordable,,,,13003,Bar,60.284,24.872,0.0,0.0
Farina,0.5099177379722944,Not Listed,,,,13288,Kebab Restaurant,60.284,24.872,0.0,0.0
Enis Talha avoin yhtiö,0.0,Not Listed,,,,13065,Restaurant,60.284,24.872,0.0,0.0
HSL V4034 Kerkkäkuja,0.928563797585556,Not Listed,,,,19043,Bus Stop,60.284,24.908,0.0,0.0
Ylästön Pizza ja Grilli,0.9649941241408782,Most Affordable,Ylästön Pizza ja Grilli,Ylästön Pizza ja Grilli,Not Listed,13032,"Cafe, Coffee, And Tea House",60.284,24.915,6.0,0.0
HSL V4007 Vanhatie,0.0429115772230333,Not Listed,,,,19043,Bus Stop,60.284,24.915,0.0,0.0
Ylästön Pizza,0.5060717210925537,Most Affordable,,,,13064,Pizzeria,60.284,24.915,0.0,0.0
Ylästön Pizza & Kebab,0.9627150030269578,Most Affordable,,,,13064,Pizzeria,60.284,24.918,0.0,0.0
HSL V4010 Peltovuorentie,0.471813681848937,Not Listed,,,,19043,Bus Stop,60.284,24.918,0.0,0.0
Telavin Oy,0.0,Not Listed,,,,13032,"Cafe, Coffee, And Tea House",60.284,24.919,0.0,0.0
HSL V5139 Pilotti,0.1530928385741248,Not Listed,,,,19043,Bus Stop,60.284,24.967,0.0,0.0
Yoga Nordic,0.963284783305438,Not Listed,Yoga Nordic,,,18028,Yoga Studio,60.284,24.969,8.2,0.0
HSL V5106 Muuntotie,0.2279121113920444,Not Listed,,,,19043,Bus Stop,60.284,24.97,0.0,0.0
,,,,Jufu,Most Affordable,chinese,Chinese,60.284,24.972,6.6,0.0
Ravintola Ju Fu,0.9568747551725366,Affordable,Ravintola Kuu,,,13102,Cantonese Restaurant,60.284,24.972,5.5,0.0
HSL V5105 Muuntotie,0.9296677468751112,Not Listed,,,,19043,Bus Stop,60.284,24.972,0.0,0.0
Kahvitupa Laurentius,0.9772087888607957,Most Affordable,,,,13034,Café,60.284,24.984,8.6,0.0
Pizzeria Laurentius,0.5594886222000641,Most Affordable,,,,13064,Pizzeria,60.284,24.984,0.0,0.0
,,,,McDonald's,Not Listed,"hotdogs, burgers","Fast Food, Burgers",60.284,25.028,6.0,0.0
HSL V1441 Tiilitie,0.4901178732951106,Not Listed,,,,19043,Bus Stop,60.285,24.817,0.0,0.0
HSL V1432 Vehkalantie,0.2428332324347423,Not Listed,,,,19043,Bus Stop,60.285,24.827,0.0,0.0
HSL V1742 Kivivuorentie,0.9466187101598948,Not Listed,,,,19043,Bus Stop,60.285,24.848,0.0,0.0
HSL V1777 Vantaankosken asema,0.2526975535059292,Not Listed,,,,19043,Bus Stop,60.285,24.849,0.0,1.0
HSL V1739 Kivivuorentie,0.758519995726648,Not Listed,,,,19043,Bus Stop,60.285,24.851,0.0,0.0
HSL V1832 Kivimäenpuisto,0.5973790107189915,Not Listed,,,,19043,Bus Stop,60.285,24.865,0.0,0.0
HSL V4032 Ollaksentie,0.9243260567643602,Not Listed,,,,19043,Bus Stop,60.285,24.908,0.0,0.0
,,,,,,,,60.285,24.911,2.5561569451742865,24.0
V4008,0.1526655033652647,Not Listed,,,,19043,Bus Stop,60.285,24.913,0.0,0.0
Ravintola Backas,0.963890174851323,Not Listed,Ravintola Base,,,13065,Restaurant,60.285,24.955,0.0,0.0
,,,,Pointin Kirjasto,Not Listed,libraries,Libraries,60.285,24.957,7.0,0.0
Vantaan kaupunki Pointin kirjasto,0.9728642142373848,Not Listed,,,,12080,Library,60.285,24.959,7.2,6.0
HSL V5130 Oolannintie,0.6250489654926819,Not Listed,,,,19043,Bus Stop,60.285,24.959,0.0,6.0
HSL V5129 Oolannintie,0.958690929810192,Not Listed,,,,19043,Bus Stop,60.285,24.959,0.0,6.0
The Salomäki Lounge,0.2331469677005804,Expensive,,,,13016,Lounge,60.285,24.959,0.0,6.0
HSL V5103 Veromäen koulu,0.5610199066984795,Not Listed,,,,19043,Bus Stop,60.285,24.962,0.0,0.0
HSL V5137 Pilotti,0.851287347316691,Not Listed,,,,19043,Bus Stop,60.285,24.965,0.0,0.0
Bagarstugan,0.5404722054057904,Not Listed,,,,13034,Café,60.285,24.985,0.0,0.0
,,,,,,,,60.285,25.045,2.5561569451742865,1.0
